synthetic_id,neighbourhood,address,lon,price,year_available,rooms,elevator,lat,floors,area,districte,section,district_id,section_id,census_tract_INE,census_tract_IDESCAT,barri_oficial,metres_cadastre,emissions_de_co2,qual_energia
2023-2285,Talaia - Germans Sabat,"Calle Andalusia, 35",2.808656056873459,1595,2023,1.0,True,41.9942201799698,1.0,53,6.0,2,6,2,1707906002,17079206002,Oest,95.0,57.84,G
2023-2286,Eixample,"Calle Bisbe Lorenzana, 23",2.8204293031519843,1785,2023,1.0,True,41.97845343160392,1.0,78,2.0,4,2,4,1707902004,17079202004,Eixample,122.0,39.04,E
2023-2287,,"Eixample, 25",2.8180891004278874,3285,2023,3.0,True,41.97967555950108,3.0,145,2.0,2,2,2,1707902002,17079202002,Eixample,45.0,39.37,E
2023-2288,Eixample,"Calle de Joan Maragall, 33",2.821040007151776,3310,2023,3.0,True,41.97798811326596,2.0,127,2.0,4,2,4,1707902004,17079202004,Eixample,122.0,39.04,E
2023-2289,,"Eixample, 68",2.818903469070127,1255,2023,2.0,False,41.98001040592465,0.0,145,2.0,3,2,3,1707902003,17079202003,Eixample,111.0,62.99,F
2023-2290,Montilivi-Pericot,"Avenida de Lluís Pericot, 30",2.8239700353162034,1305,2023,4.0,True,41.96882383877655,2.0,129,2.0,18,2,18,1707902018,17079202018,Sud,53.0,36.99,F
2023-2291,Eixample,"Calle Barcelona, 26",2.817961575651447,2060,2023,3.0,True,41.97870405395681,4.0,105,2.0,5,2,5,1707902005,17079202005,Eixample,72.0,50.05,F
2023-2293,Eixample,"Plaza Poeta Marquina, 35",2.8183775168814367,1445,2023,3.0,True,41.98076325845425,5.0,105,2.0,2,2,2,1707902002,17079202002,Eixample,45.0,39.37,E
2023-2295,Barri Vell,"Calle de Pedret, 73",2.826243552840744,1785,2023,2.0,False,41.99102908274932,4.0,48,5.0,2,5,2,1707905002,17079205002,Nord,31.0,88.62,E
2023-2296,Eixample,"Calle Barcelona, 75",2.8181279294958768,1805,2023,3.0,True,41.97872777006084,4.0,108,2.0,5,2,5,1707902005,17079202005,Eixample,72.0,50.05,F
2023-2297,Talaia - Germans Sabat,"Calle Andalusia, 52",2.80806201899852,1480,2023,1.0,True,41.99454237753882,2.0,55,6.0,2,6,2,1707906002,17079206002,Oest,95.0,57.84,G
2023-2299,Eixample,"CL Cardenal Margarit, 37",2.821573255149932,965,2023,3.0,True,41.97608400154238,4.0,67,2.0,6,2,6,1707902006,17079202006,Eixample,118.0,45.22,E
2023-2300,,"Carme-Vistalegre, 22",2.8250714999508766,2220,2023,2.0,True,41.97615451238414,1.0,38,1.0,3,1,3,1707901003,17079201003,Centre,92.0,21.38,D
2023-2301,,"Eixample, 7",2.818456405485851,1490,2023,2.0,True,41.97963728947694,1.0,151,2.0,3,2,3,1707902003,17079202003,Eixample,111.0,62.99,F
2023-2302,Eixample,"Calle Juli Garreta, 77",2.8191470349500407,1230,2023,2.0,True,41.97853037009253,5.0,61,2.0,5,2,5,1707902005,17079202005,Eixample,72.0,50.05,F
2023-2303,Eixample,"Plaza Poeta Marquina, 6",2.8180665921568124,1600,2023,3.0,True,41.98086289302649,5.0,111,2.0,2,2,2,1707902002,17079202002,Eixample,45.0,39.37,E
2023-2304,,"Eixample, 48",2.818803496165859,1775,2023,3.0,True,41.980264227883374,3.0,118,2.0,3,2,3,1707902003,17079202003,Eixample,111.0,62.99,F
2023-2305,Eixample,"Calle Emili Grahit, 36",2.829322809852511,2645,2023,4.0,False,41.97311821312557,3.0,149,2.0,14,2,14,1707902014,17079202014,Sud,157.0,41.9,D
2023-2306,Eixample,"Calle Barcelona, 30",2.8126378078057432,1675,2023,4.0,True,41.965429112854494,1.0,197,2.0,22,2,22,1707902022,17079202022,Eixample,88.0,36.07,E
2023-2307,Devesa,"Calle del Riu Güell, 38",2.8194587357133734,2955,2023,2.0,True,41.98589163082004,3.0,188,3.0,3,3,3,1707903003,17079203003,Eixample,51.0,30.54,E
2023-2309,Devesa,"Ronda Ferran Puig, 39",2.8170944146191164,1395,2023,3.0,True,41.98472620420457,4.0,100,3.0,4,3,4,1707903004,17079203004,Eixample,52.0,47.17,E
2023-2311,Migdia Casernes,"Calle de Santiago, 28",2.816644546066545,1490,2023,2.0,True,41.96874100866631,1.0,81,2.0,11,2,11,1707902011,17079202011,Eixample,58.0,52.48,G
2023-2312,,"Barri Vell, 40",2.824934252315151,1550,2023,1.0,True,41.98446342423432,4.0,48,4.0,1,4,1,1707904001,17079204001,Centre,75.0,45.59,F
2023-2313,Barri Vell,"Plaza del Vi, 66",2.824644130596511,1385,2023,2.0,False,41.982887946888646,4.0,107,1.0,1,1,1,1707901001,17079201001,Centre,820.0,76.47,G
2023-2314,Migdia Casernes,"Calle de Santiago, 2",2.8163577559522577,1560,2023,3.0,True,41.968799635197534,1.0,72,2.0,11,2,11,1707902011,17079202011,Eixample,58.0,52.48,G
2023-2315,,"Eixample, 76",2.818206486999701,3460,2023,2.0,True,41.9799337229731,4.0,84,2.0,2,2,2,1707902002,17079202002,Eixample,45.0,39.37,E
2023-2317,,"Barri Vell, 9",2.824391916759447,1815,2023,1.0,False,41.98422733405285,0.0,77,1.0,1,1,1,1707901001,17079201001,Centre,820.0,76.47,G
2023-2318,Montjuïc,"Calle de Pedret, 11",2.825610668884932,1525,2023,3.0,True,41.99100863135655,1.0,50,5.0,2,5,2,1707905002,17079205002,Nord,31.0,88.62,E
2023-2321,Barri Vell,"Calle dels Calderers, 28",2.824100348959222,1035,2023,2.0,False,41.98738729447192,4.0,52,4.0,1,4,1,1707904001,17079204001,Centre,75.0,45.59,F
2023-2322,Devesa,"Calle Bonastruc de Porta, 38",2.8188446322294824,1060,2023,3.0,False,41.98461210779416,2.0,101,3.0,3,3,3,1707903003,17079203003,Eixample,51.0,30.54,E
2023-2324,Fontajau-Domeny,"Calle de Fontajau, 59",2.815917577388027,950,2023,3.0,True,41.99112764650789,1.0,57,6.0,1,6,1,1707906001,17079206001,Oest,105.0,43.9,E
2023-2325,,"Eixample, 49",2.8183458551653606,2735,2023,2.0,True,41.979982973226015,2.0,81,2.0,2,2,2,1707902002,17079202002,Eixample,45.0,39.37,E
2023-2326,Barri Vell,"Abeuradors, 31",2.8241224976656376,970,2023,2.0,True,41.98344893553307,2.0,56,1.0,1,1,1,1707901001,17079201001,Centre,820.0,76.47,G
2023-2327,Devesa,"Ronda Ferran Puig, 27",2.816950918892058,1590,2023,3.0,True,41.98458937695225,5.0,88,3.0,3,3,3,1707903003,17079203003,Eixample,51.0,30.54,E
2023-2329,Barri Vell,"Calle Auriga, 28",2.8250149972240046,1450,2023,2.0,False,41.9817653712912,3.0,59,1.0,1,1,1,1707901001,17079201001,Centre,820.0,76.47,G
2023-2330,Barri Vell,"Plaza del Vi, 64",2.824832050845353,1490,2023,2.0,False,41.98324015642939,4.0,103,1.0,1,1,1,1707901001,17079201001,Centre,820.0,76.47,G
2023-2331,Eixample,"Calle de Joan Maragall, 20",2.820216774525252,895,2023,4.0,True,41.978774491104055,0.0,94,2.0,3,2,3,1707902003,17079202003,Eixample,111.0,62.99,F
2023-2332,Carme-Vistalegre,"Calle Doctor Pascual i Prats, 71",2.824274562828489,715,2023,1.0,False,41.9773691967043,1.0,49,1.0,3,1,3,1707901003,17079201003,Centre,92.0,21.38,D
2023-2333,,"Eixample, 3",2.818643631790529,1235,2023,3.0,True,41.98026803491185,1.0,92,2.0,3,2,3,1707902003,17079202003,Eixample,111.0,62.99,F
2023-2334,Carme-Vistalegre,"Calle Doctor Pascual i Prats, 28",2.824738230123784,930,2023,1.0,False,41.97698300900971,2.0,58,1.0,3,1,3,1707901003,17079201003,Centre,92.0,21.38,D
2023-2335,,"Eixample, 48",2.8184573883758706,2750,2023,3.0,True,41.980343946657314,2.0,105,2.0,2,2,2,1707902002,17079202002,Eixample,45.0,39.37,E
2023-2336,Eixample,"Calle Migdia, 79",2.820543427660327,1750,2023,2.0,True,41.9767866929406,1.0,70,2.0,13,2,13,1707902013,17079202013,Eixample,81.0,74.68,F
2023-2337,Eixample,"Calle Bisbe Lorenzana, 17",2.8209065028930853,2565,2023,2.0,True,41.97826904094087,1.0,104,2.0,4,2,4,1707902004,17079202004,Eixample,122.0,39.04,E
2023-2338,Eixample,"Calle Bisbe Lorenzana, 51",2.820696054328548,1510,2023,4.0,False,41.97818389605468,1.0,108,2.0,4,2,4,1707902004,17079202004,Eixample,122.0,39.04,E
2023-2339,,"Barri Vell, 35",2.824683463782916,1980,2023,3.0,True,41.98425640188505,2.0,99,1.0,1,1,1,1707901001,17079201001,Centre,820.0,76.47,G
2023-2340,,"Eixample, 42",2.81862308775318,3660,2023,3.0,True,41.9803304998452,4.0,79,2.0,3,2,3,1707902003,17079202003,Eixample,111.0,62.99,F
2023-2341,,"Barri Vell, 18",2.825477764333467,1470,2023,1.0,True,41.98412662766443,4.0,45,1.0,1,1,1,1707901001,17079201001,Centre,820.0,76.47,G
2023-2342,Eixample,"Calle de Sant Joan Baptista la Salle, 67",2.820547550262317,1180,2023,3.0,True,41.9782344395596,1.0,81,2.0,4,2,4,1707902004,17079202004,Eixample,122.0,39.04,E
2023-2343,Talaia - Germans Sabat,"Calle Andalusia, 17",2.808644085639272,1380,2023,2.0,True,41.99383871272866,1.0,72,6.0,2,6,2,1707906002,17079206002,Oest,95.0,57.84,G
2023-2344,Barri Vell,"Calle de Pedret, 55",2.826649134891363,1640,2023,2.0,True,41.99092397753815,3.0,60,5.0,1,5,1,1707905001,17079205001,Montjuïc,170.0,12.98,B
2023-2345,Eixample,"Calle Bisbe Lorenzana, 29",2.8201803477743868,1445,2023,1.0,True,41.97875625512805,1.0,74,2.0,3,2,3,1707902003,17079202003,Eixample,111.0,62.99,F
2023-2347,Talaia - Germans Sabat,"Calle Andalusia, 80",2.808637245996448,1530,2023,2.0,True,41.99422685439036,1.0,79,6.0,2,6,2,1707906002,17079206002,Oest,95.0,57.84,G
2023-2349,Barri Vell,"Plaza del Vi, 7",2.8244989998293835,1720,2023,2.0,False,41.98279833538594,4.0,101,1.0,1,1,1,1707901001,17079201001,Centre,820.0,76.47,G
2023-2351,Eixample,"CL Cardenal Margarit, 35",2.8210085776593354,950,2023,3.0,True,41.97663499935832,4.0,61,2.0,6,2,6,1707902006,17079202006,Eixample,118.0,45.22,E
2023-2353,Talaia - Germans Sabat,"Calle Andalusia, 65",2.809019326645292,1465,2023,1.0,True,41.99444449148626,1.0,69,6.0,2,6,2,1707906002,17079206002,Oest,95.0,57.84,G
2023-2354,,"Montjuïc, 46",2.8315689826361505,2880,2023,4.0,True,41.99456106378916,1.0,285,5.0,1,5,1,1707905001,17079205001,Montjuïc,170.0,12.98,B
2023-2355,Carme-Vistalegre,"CL Carme, 73",2.8249042729821348,1035,2023,2.0,True,41.97572863341363,6.0,69,1.0,3,1,3,1707901003,17079201003,Centre,92.0,21.38,D
2023-2356,,"Barri Vell, 44",2.825036138238905,1905,2023,3.0,True,41.98424687792794,1.0,95,4.0,1,4,1,1707904001,17079204001,Centre,75.0,45.59,F
2023-2357,,"Sant Narcís, 19",2.8101904407050444,1590,2023,3.0,True,41.97386403218583,4.0,69,3.0,6,3,6,1707903006,17079203006,Eixample,84.0,57.9,E
2023-2358,Devesa,"Ronda Ferran Puig, 44",2.817240878332007,1275,2023,3.0,False,41.98580853448939,4.0,113,3.0,4,3,4,1707903004,17079203004,Eixample,52.0,47.17,E
2023-2359,Eixample,"Travesía de la Creu, 14",2.822302125060417,1285,2023,2.0,True,41.9763961513974,0.0,95,2.0,6,2,6,1707902006,17079202006,Eixample,118.0,45.22,E
2023-2360,,"Barri Vell, 5",2.825104000571481,2785,2023,5.0,False,41.984541212919,1.0,120,4.0,1,4,1,1707904001,17079204001,Centre,75.0,45.59,F
2023-2361,,"Barri Vell, 41",2.8246408114100263,640,2023,2.0,False,41.98477484398439,4.0,53,4.0,1,4,1,1707904001,17079204001,Centre,75.0,45.59,F
2023-2362,,"Eixample, 13",2.818933187988371,3385,2023,3.0,False,41.9804213184568,3.0,121,2.0,3,2,3,1707902003,17079202003,Eixample,111.0,62.99,F
2023-2363,,"Carme-Vistalegre, 71",2.825137147872212,1200,2023,3.0,True,41.97534699594392,3.0,139,1.0,4,1,4,1707901004,17079201004,Centre,59.0,50.21,E
2023-2364,Devesa,"Calle del Riu Güell, 22",2.813215176868901,880,2023,2.0,True,41.98188125868887,2.0,87,3.0,19,3,19,1707903019,17079203019,Eixample,68.0,24.82,D
2023-2365,Talaia - Germans Sabat,"Calle Andalusia, 73",2.8085541219519183,1390,2023,1.0,False,41.99392292016454,0.0,61,6.0,2,6,2,1707906002,17079206002,Oest,95.0,57.84,G
2023-2366,Barri Vell,"Calle de la Força, 5",2.824882743915911,1390,2023,2.0,False,41.98634929991686,3.0,86,4.0,1,4,1,1707904001,17079204001,Centre,75.0,45.59,F
2023-2367,Barri Vell,"Calle dels Ciutadans, 6",2.8250033595441435,1645,2023,4.0,True,41.984622858537,1.0,110,4.0,1,4,1,1707904001,17079204001,Centre,75.0,45.59,F
2023-2368,,"Carme-Vistalegre, 14",2.8247783989644817,2625,2023,3.0,True,41.97572483896033,5.0,131,1.0,3,1,3,1707901003,17079201003,Centre,92.0,21.38,D
2023-2370,Devesa,"Calle del Riu Güell, 17",2.8191480362205072,2225,2023,2.0,True,41.98538122405272,3.0,161,3.0,3,3,3,1707903003,17079203003,Eixample,51.0,30.54,E
2023-2371,Barri Vell,"Calle Auriga, 2",2.824963541525272,1540,2023,2.0,True,41.98231772280276,3.0,56,1.0,1,1,1,1707901001,17079201001,Centre,820.0,76.47,G
2023-2372,Barri Vell,"Calle dels Ciutadans, 40",2.8253943331740525,1170,2023,4.0,False,41.98406184206932,3.0,135,1.0,1,1,1,1707901001,17079201001,Centre,820.0,76.47,G
2023-2373,Devesa,"Calle del Riu Güell, 30",2.813518022969824,910,2023,2.0,True,41.981551245766624,2.0,70,3.0,5,3,5,1707903005,17079203005,Eixample,59.0,38.46,E
2023-2375,,"Eixample, 19",2.818519050116507,2695,2023,2.0,True,41.980072796541066,5.0,120,2.0,3,2,3,1707902003,17079202003,Eixample,111.0,62.99,F
2023-2376,,"Sant Narcís, 23",2.810389304464848,1620,2023,3.0,True,41.97375607105154,5.0,62,3.0,6,3,6,1707903006,17079203006,Eixample,84.0,57.9,E
2023-2379,Eixample,"Calle de Sant Joan Baptista la Salle, 58",2.820359417421096,900,2023,3.0,True,41.97757206878445,1.0,62,2.0,4,2,4,1707902004,17079202004,Eixample,122.0,39.04,E
2023-2380,,"Eixample, 68",2.8182675057296844,1675,2023,3.0,True,41.980448911492736,1.0,92,2.0,2,2,2,1707902002,17079202002,Eixample,45.0,39.37,E
2023-2381,Eixample,"Calle Barcelona, 34",2.81800983674782,2025,2023,3.0,True,41.97859631916421,4.0,112,2.0,5,2,5,1707902005,17079202005,Eixample,72.0,50.05,F
2023-2382,Eixample,"Calle Barcelona, 43",2.812793192672689,1900,2023,4.0,True,41.96562896099535,1.0,154,2.0,22,2,22,1707902022,17079202022,Eixample,88.0,36.07,E
2023-2383,,"Barri Vell, 32",2.8248865613783494,885,2023,4.0,True,41.98392396988255,2.0,100,1.0,1,1,1,1707901001,17079201001,Centre,820.0,76.47,G
2023-2384,Barri Vell,"Calle Auriga, 14",2.8248667838692514,1665,2023,2.0,False,41.981916320470745,4.0,69,1.0,1,1,1,1707901001,17079201001,Centre,820.0,76.47,G
2023-2388,,"Eixample, 1",2.819048245198017,1315,2023,2.0,True,41.98041414139447,1.0,66,2.0,3,2,3,1707902003,17079202003,Eixample,111.0,62.99,F
2023-2390,,"Barri Vell, 35",2.82459843734179,1015,2023,3.0,True,41.984490832844585,2.0,121,1.0,1,1,1,1707901001,17079201001,Centre,820.0,76.47,G
2023-2392,Talaia - Germans Sabat,"Calle Andalusia, 56",2.8088921221879497,1355,2023,2.0,False,41.99373367560271,2.0,71,6.0,4,6,4,1707906004,17079206004,Oest,66.0,38.31,E
2023-2393,Eixample,"Calle Migdia, 29",2.820777429305994,1645,2023,3.0,True,41.97668131442622,1.0,100,2.0,13,2,13,1707902013,17079202013,Eixample,81.0,74.68,F
2023-2394,Montilivi-Pericot,"Avenida de Lluís Pericot, 74",2.8236737348842644,925,2023,4.0,False,41.96954917160817,2.0,125,2.0,10,2,10,1707902010,17079202010,Eixample,53.0,54.79,E
2023-2395,Eixample,"Calle Bisbe Lorenzana, 47",2.8211434532850816,1645,2023,4.0,False,41.97848431715235,1.0,100,2.0,4,2,4,1707902004,17079202004,Eixample,122.0,39.04,E
2023-2396,Carme-Vistalegre,"Calle Doctor Pascual i Prats, 75",2.8246054391407966,695,2023,1.0,False,41.97678631203276,1.0,54,1.0,3,1,3,1707901003,17079201003,Centre,92.0,21.38,D
2023-2397,Devesa,"Calle del Riu Güell, 16",2.813004724267671,975,2023,2.0,False,41.98133069335352,2.0,78,3.0,19,3,19,1707903019,17079203019,Eixample,68.0,24.82,D
2023-2400,Eixample,"Calle Barcelona, 38",2.81278424699961,1910,2023,4.0,True,41.96538669824859,1.0,137,2.0,22,2,22,1707902022,17079202022,Eixample,88.0,36.07,E
2023-2401,,"Barri Vell, 65",2.8250442389227453,2085,2023,1.0,True,41.98446354147181,1.0,110,4.0,1,4,1,1707904001,17079204001,Centre,75.0,45.59,F
2023-2402,,"Barri Vell, 12",2.8247336597628183,2710,2023,2.0,False,41.98398287036865,0.0,87,1.0,1,1,1,1707901001,17079201001,Centre,820.0,76.47,G
2023-2403,,"Montjuïc, 44",2.831973930864414,1345,2023,4.0,True,41.99456784279327,3.0,126,5.0,1,5,1,1707905001,17079205001,Montjuïc,170.0,12.98,B
2023-2404,Migdia Casernes,"Calle Jaume Marquès i Casanovas, 36",2.822513080601471,1175,2023,3.0,False,41.970341603762215,1.0,81,2.0,10,2,10,1707902010,17079202010,Eixample,53.0,54.79,E
2023-2405,,"Eixample, 63",2.818329815161962,1645,2023,3.0,True,41.98006230520068,1.0,126,2.0,2,2,2,1707902002,17079202002,Eixample,45.0,39.37,E
2023-2407,Fontajau-Domeny,"Calle de Fontajau, 14",2.815868704408414,1050,2023,3.0,True,41.99137804908383,0.0,58,6.0,1,6,1,1707906001,17079206001,Oest,105.0,43.9,E
2023-2408,Sant Narcís,"Plaza d'Europa, 30",2.8138687736205688,1645,2023,4.0,True,41.97581093889757,5.0,101,3.0,7,3,7,1707903007,17079203007,Eixample,71.0,54.33,F
2023-2410,Montilivi-Pericot,"Avenida de Lluís Pericot, 78",2.8242878239724982,1070,2023,4.0,True,41.96962366233208,1.0,87,2.0,18,2,18,1707902018,17079202018,Sud,53.0,36.99,F
2023-2411,Fontajau-Domeny,"Calle de la Font de la Teula, 10",2.8053043661007884,1935,2023,3.0,True,41.99189230269757,1.0,115,6.0,4,6,4,1707906004,17079206004,Oest,66.0,38.31,E
2023-2413,,"Barri Vell, 39",2.8247368324497657,2085,2023,2.0,True,41.98384370615826,2.0,115,1.0,1,1,1,1707901001,17079201001,Centre,820.0,76.47,G
2023-2414,Migdia Casernes,"Calle de Sant Agustí, 65",2.8203836759841145,1040,2023,2.0,True,41.97113031001054,4.0,76,2.0,10,2,10,1707902010,17079202010,Eixample,53.0,54.79,E
2023-2415,Migdia Casernes,"Calle Narcís Blanch, 1",2.8173713147284265,840,2023,1.0,True,41.97011365619782,3.0,68,2.0,21,2,21,1707902021,17079202021,Eixample,57.0,38.1,E
2023-2418,,"Eixample, 43",2.8183448551353423,1435,2023,3.0,True,41.97991173774498,3.0,110,2.0,2,2,2,1707902002,17079202002,Eixample,45.0,39.37,E
2023-2419,,"Eixample, 79",2.818374510056988,1635,2023,4.0,True,41.980557700823525,2.0,87,2.0,2,2,2,1707902002,17079202002,Eixample,45.0,39.37,E
2023-2421,,"Barri Vell, 48",2.8252665493926297,1575,2023,2.0,True,41.98441290016439,1.0,61,4.0,1,4,1,1707904001,17079204001,Centre,75.0,45.59,F
2023-2422,Santa Eugenia,"Montseny, 32",2.805820683307863,915,2023,3.0,True,41.97559065471992,4.0,110,3.0,11,3,11,1707903011,17079203011,Santa Eugènia de Ter,106.0,40.21,E
2023-2423,,"Carme-Vistalegre, 61",2.824650955119997,2560,2023,2.0,True,41.97523837780682,1.0,42,1.0,3,1,3,1707901003,17079201003,Centre,92.0,21.38,D
2023-2424,Barri Vell,"Calle dels Calderers, 18",2.824146662230181,1120,2023,2.0,False,41.9874791932554,4.0,44,4.0,1,4,1,1707904001,17079204001,Centre,75.0,45.59,F
2023-2425,Devesa,"Calle Figuerola, 49",2.82018502791069,1780,2023,3.0,True,41.98558023743892,3.0,101,3.0,3,3,3,1707903003,17079203003,Eixample,51.0,30.54,E
2023-2426,Barri Vell,"Calle de les Ballesteries, 47",2.824847458601041,1000,2023,1.0,False,41.986130712087416,1.0,50,4.0,1,4,1,1707904001,17079204001,Centre,75.0,45.59,F
2023-2427,Migdia Casernes,"Calle Narcís Blanch, 57",2.8181412151848937,1055,2023,1.0,False,41.970265589240704,5.0,64,2.0,21,2,21,1707902021,17079202021,Eixample,57.0,38.1,E
2023-2428,Talaia - Germans Sabat,"Calle Andalusia, 74",2.808680498862908,1180,2023,2.0,True,41.994718797734166,1.0,64,6.0,2,6,2,1707906002,17079206002,Oest,95.0,57.84,G
2023-2429,Barri Vell,"Calle de les Ferreries Velles, 30",2.824865816330511,1105,2023,3.0,True,41.98430089002102,1.0,93,4.0,1,4,1,1707904001,17079204001,Centre,75.0,45.59,F
2023-2431,Barri Vell,"Calle de les Ballesteries, 15",2.8244303280589675,1165,2023,1.0,False,41.98620883118407,2.0,38,4.0,1,4,1,1707904001,17079204001,Centre,75.0,45.59,F
2023-2432,Migdia Casernes,"Calle de Santiago, 10",2.8158873013300743,1570,2023,2.0,True,41.968493675157326,1.0,52,2.0,11,2,11,1707902011,17079202011,Eixample,58.0,52.48,G
2023-2434,Eixample,"Ronda Pare Maria Claret, 24",2.8181217581832727,1385,2023,4.0,True,41.980162612634615,4.0,81,2.0,2,2,2,1707902002,17079202002,Eixample,45.0,39.37,E
2023-2435,Eixample,"CL Cardenal Margarit, 32",2.821115067940014,965,2023,3.0,True,41.97672615688844,4.0,71,2.0,6,2,6,1707902006,17079202006,Eixample,118.0,45.22,E
2023-2436,Carme-Vistalegre,"CL Carme, 43",2.82513270294459,800,2023,2.0,True,41.9755086313991,6.0,73,1.0,3,1,3,1707901003,17079201003,Centre,92.0,21.38,D
2023-2438,Sant Narcís,"Plaza d'Europa, 29",2.814512764022766,1895,2023,4.0,True,41.97586733950988,1.0,114,3.0,7,3,7,1707903007,17079203007,Eixample,71.0,54.33,F
2023-2439,Barri Vell,"Calle de Cristòfol Grober, 40",2.8210397557904403,555,2023,1.0,True,41.98333333259851,1.0,58,3.0,1,3,1,1707903001,17079203001,Centre,108.0,37.07,E
2023-2440,Eixample,"Ronda Pare Maria Claret, 55",2.818008086203821,1475,2023,3.0,True,41.980087180147365,5.0,92,2.0,2,2,2,1707902002,17079202002,Eixample,45.0,39.37,E
2023-2441,Eixample,"Ronda Pare Maria Claret, 25",2.81864284463149,1135,2023,3.0,True,41.9800318613875,5.0,106,2.0,3,2,3,1707902003,17079202003,Eixample,111.0,62.99,F
2023-2442,Eixample,"Ronda Pare Maria Claret, 62",2.818680540921167,1365,2023,3.0,True,41.980471545711005,5.0,101,2.0,3,2,3,1707902003,17079202003,Eixample,111.0,62.99,F
2023-2444,Barri Vell,"Calle de Santa Clara, 24",2.823772980921507,1620,2023,2.0,False,41.98392896515415,4.0,104,1.0,1,1,1,1707901001,17079201001,Centre,820.0,76.47,G
2023-2445,Fontajau-Domeny,"Calle de Fontajau, 8",2.815877152524678,840,2023,3.0,True,41.9914105229424,1.0,78,6.0,1,6,1,1707906001,17079206001,Oest,105.0,43.9,E
2023-2448,Eixample,"Gran Via de Jaume I, 58",2.8194970403482658,745,2023,2.0,True,41.98360033626807,2.0,80,3.0,3,3,3,1707903003,17079203003,Eixample,51.0,30.54,E
2023-2449,,"Barri Vell, 33",2.824514849666002,1495,2023,3.0,False,41.98374779364029,3.0,66,1.0,1,1,1,1707901001,17079201001,Centre,820.0,76.47,G
2023-2450,Talaia - Germans Sabat,"Calle Andalusia, 2",2.808323516215919,1465,2023,1.0,True,41.99426001730076,1.0,50,6.0,2,6,2,1707906002,17079206002,Oest,95.0,57.84,G
2023-2451,Barri Vell,"Calle de la Força, 52",2.825574815725816,1200,2023,2.0,True,41.98638839428915,3.0,108,4.0,1,4,1,1707904001,17079204001,Centre,75.0,45.59,F
2023-2452,Carme-Vistalegre,"CL Carme, 75",2.8244696983181155,1150,2023,2.0,False,41.97587324196104,6.0,63,1.0,3,1,3,1707901003,17079201003,Centre,92.0,21.38,D
2023-2453,Eixample,"Calle Barcelona, 61",2.8123561160584463,1990,2023,3.0,True,41.96535980283779,1.0,171,2.0,22,2,22,1707902022,17079202022,Eixample,88.0,36.07,E
2023-2454,Eixample,"Calle Bisbe Lorenzana, 33",2.820705656305424,1575,2023,4.0,False,41.97907755147155,2.0,110,2.0,3,2,3,1707902003,17079202003,Eixample,111.0,62.99,F
2023-2456,,"Barri Vell, 11",2.8247533803147475,2250,2023,2.0,False,41.98453981633551,1.0,73,4.0,1,4,1,1707904001,17079204001,Centre,75.0,45.59,F
2023-2457,,"Eixample, 44",2.818680407203844,2445,2023,3.0,True,41.980541226383615,1.0,116,2.0,3,2,3,1707902003,17079202003,Eixample,111.0,62.99,F
2023-2460,,"Eixample, 17",2.818230272334574,1520,2023,2.0,True,41.98000251968685,2.0,76,2.0,2,2,2,1707902002,17079202002,Eixample,45.0,39.37,E
